HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.007214141 -0.02968216 2.949999;-0.005945924 0.04221406 2.973779;0.01553143 0.3939442 2.938308;-0.009898015 0.5811216 2.938779;-0.1113566 0.2719338 2.858032;-0.09863155 0.117208 2.704982;-0.06958088 0.3110463 2.603159;-0.05588471 0.3636981 2.550015;0.1344796 0.2778208 2.971643;0.2342387 0.1307567 3.023949;0.2507618 0.3237578 2.932114;0.2676639 0.38124 2.875894;-0.04973809 -0.08121222 2.922991;-0.0384849 -0.5199387 2.772615;-0.05899697 -0.8466029 2.700361;-0.04363973 -0.917872 2.639382;0.06230138 -0.09365508 2.976094;0.08356654 -0.5746075 3.13977;0.06813014 -0.9098318 3.224462;0.1183034 -0.9777706 3.157191;0
0.01789316 -0.03302801 2.970324;0.004368912 0.03871939 2.988889;0.02946293 0.3869054 2.950672;0.001443902 0.5732017 2.949603;-0.08118929 0.2558377 2.879532;-0.08791839 0.1300994 2.712511;-0.05787492 0.3239265 2.643396;-0.04186662 0.3874288 2.587375;0.1569758 0.2604825 3.00948;0.2490657 0.1266942 3.069311;0.2428762 0.3011944 2.959159;0.2586842 0.3769148 2.900353;-0.04162923 -0.08224726 2.943058;-0.0338238 -0.5285927 2.794866;-0.05884531 -0.8468131 2.700772;-0.04360914 -0.9178305 2.639371;0.07570613 -0.09832194 3.000053;0.08293835 -0.5776271 3.141699;0.06835856 -0.9079269 3.216085;0.1178803 -0.9784318 3.150085;0
0.02633657 -0.02827053 2.991744;0.01326621 0.04168217 3.004891;0.03633163 0.3839961 2.958772;0.01517793 0.566756 2.960228;-0.07383516 0.2553265 2.897152;-0.08053419 0.1388858 2.721849;-0.0449503 0.3278372 2.675762;-0.0269958 0.3970216 2.628132;0.1704798 0.2568852 3.035803;0.2545287 0.1194497 3.1039;0.2466509 0.2959595 2.995611;0.2601181 0.3579574 2.947832;-0.03323947 -0.07715846 2.969562;-0.03115235 -0.5326297 2.807734;-0.05859293 -0.8468663 2.701558;-0.04356221 -0.9177637 2.639363;0.08366048 -0.09728853 3.01815;0.0830891 -0.5804496 3.143185;0.06828795 -0.9064829 3.210733;0.1174978 -0.9785172 3.146067;0
0.03161442 -0.02511367 3.006478;0.0199235 0.04427027 3.017631;0.04195594 0.3842946 2.972186;0.03483682 0.5584151 2.980944;-0.07172482 0.256447 2.910606;-0.07277661 0.1459877 2.746016;-0.04085666 0.3294434 2.691916;-0.02314903 0.4002892 2.648837;0.176952 0.2556767 3.049445;0.2592822 0.1163798 3.128197;0.2516843 0.2808713 3.017176;0.2604522 0.3462476 2.970244;-0.02987827 -0.07543562 2.983106;-0.02916342 -0.536592 2.820926;-0.05831053 -0.8468165 2.703177;-0.04342246 -0.9175473 2.639373;0.09251516 -0.09454477 3.036618;0.08364821 -0.5825277 3.14325;0.0680958 -0.9054514 3.20728;0.1155343 -0.9770239 3.14804;0
0.03880417 -0.0185846 3.023194;0.02853313 0.04993393 3.032753;0.04528712 0.3866808 2.987809;0.04375822 0.5562549 2.990343;-0.07252803 0.2607746 2.928366;-0.06564469 0.1372457 2.794992;-0.03754072 0.3326249 2.70193;-0.0195339 0.4060335 2.658892;0.1770994 0.2856039 3.060048;0.262057 0.1156862 3.141636;0.2534526 0.2762373 3.028136;0.2612769 0.3381173 2.983052;-0.01918549 -0.07047942 3.004419;-0.02810459 -0.5386938 2.827725;-0.05772854 -0.8462161 2.706387;-0.04324519 -0.9171855 2.639458;0.09897208 -0.08869584 3.050934;0.08465759 -0.5840794 3.143392;0.06787063 -0.9046269 3.204975;0.1140375 -0.9752182 3.151709;0
0.04419586 -0.01491222 3.03405;0.03561936 0.05319754 3.043373;0.04986128 0.3887419 3.006962;0.05212868 0.5558262 2.99891;-0.06900748 0.2602444 2.943588;-0.06267509 0.1340911 2.813572;-0.0325196 0.3154696 2.733413;-0.01714934 0.3895795 2.695073;0.1804045 0.290514 3.06653;0.2611534 0.116148 3.158683;0.2553563 0.2721522 3.037439;0.2627783 0.330123 2.994747;-0.0143459 -0.0685757 3.014185;-0.02759915 -0.5403093 2.833436;-0.05721816 -0.8457397 2.709082;-0.0430664 -0.9168454 2.639511;0.105694 -0.08349409 3.062738;0.08609896 -0.5844819 3.143517;0.06762907 -0.9039641 3.203368;0.113058 -0.9737083 3.155045;0
0.05138042 -0.01311178 3.047977;0.04356827 0.05465019 3.056157;0.05339071 0.3896463 3.022793;0.05846429 0.5564554 3.005549;-0.06489359 0.2605753 2.953788;-0.06220292 0.1277567 2.831621;-0.03020418 0.3100078 2.746478;-0.01569915 0.3830958 2.711739;0.193514 0.2856111 3.079289;0.2606886 0.1170009 3.170108;0.2572131 0.2692607 3.044397;0.2644697 0.324555 3.003306;-0.005284981 -0.06920183 3.029524;-0.02744393 -0.541647 2.837775;-0.05683717 -0.8455153 2.711162;-0.0428918 -0.9165353 2.639591;0.1112138 -0.08083539 3.073423;0.08815356 -0.5833763 3.143661;0.06731763 -0.9034283 3.202386;0.1123603 -0.972501 3.158065;0
0.0562842 -0.01220569 3.05666;0.04976408 0.05519784 3.06547;0.06245759 0.3912629 3.050163;0.06300202 0.5580878 3.012059;-0.05923731 0.2609293 2.963348;-0.06177172 0.1253404 2.841158;-0.0287328 0.3069533 2.754219;-0.01480817 0.3784219 2.722136;0.2009349 0.2831165 3.086511;0.2576763 0.1178819 3.197249;0.260608 0.2652444 3.057596;0.2673607 0.3171591 3.019106;-0.0002272779 -0.06960658 3.037414;-0.02764766 -0.5422822 2.842066;-0.05652502 -0.845404 2.712733;-0.04270463 -0.9162266 2.639675;0.1150123 -0.07937757 3.080631;0.09006412 -0.5820747 3.144168;0.06692769 -0.9029778 3.201976;0.1118898 -0.9715774 3.160529;0
0.06120522 -0.01280229 3.064308;0.05520864 0.05482756 3.072927;0.06686438 0.3926223 3.061805;0.06634159 0.5603663 3.018469;-0.05440895 0.2604512 2.969984;-0.06184427 0.1235822 2.847302;-0.02803424 0.3039611 2.759168;-0.0145224 0.3738282 2.729254;0.2063236 0.2803782 3.092027;0.2518992 0.1125111 3.217317;0.2615593 0.2585193 3.071406;0.2675784 0.3074394 3.034709;0.004426589 -0.07129071 3.043525;-0.02802877 -0.5419248 2.846202;-0.05628732 -0.845328 2.71394;-0.04217404 -0.9154907 2.640555;0.119336 -0.07924229 3.08821;0.09264956 -0.5787553 3.145319;0.06650922 -0.9025335 3.2019;0.1116204 -0.970808 3.16223;1
0.06452432 -0.01320835 3.069174;0.05895297 0.0545762 3.077844;0.07030565 0.3940505 3.070147;0.0691623 0.561966 3.025393;-0.04935103 0.2598945 2.975262;-0.06270066 0.1224444 2.850758;-0.02796856 0.3013459 2.761706;-0.01535769 0.3671675 2.733321;0.2099929 0.2789195 3.096448;0.2495304 0.1100147 3.22719;0.2622936 0.2540494 3.08059;0.2678635 0.3013856 3.044533;0.007815773 -0.07248783 3.047382;-0.02834901 -0.5415663 2.849018;-0.05612044 -0.8452928 2.714835;-0.04171485 -0.9148197 2.641336;0.1220162 -0.07909717 3.09283;0.09429169 -0.5772329 3.146578;0.06617065 -0.9020303 3.202197;0.1114937 -0.9701495 3.163809;1
0.06675077 -0.01350593 3.072327;0.06143514 0.05440987 3.081072;0.07298195 0.395314 3.076043;0.07216639 0.5629448 3.037998;-0.04302587 0.259147 2.980441;-0.06502078 0.1223266 2.851213;-0.02822276 0.2992549 2.762379;-0.01544612 0.3637279 2.736107;0.2125362 0.2776096 3.099933;0.2486161 0.1093434 3.23306;0.2631057 0.2521495 3.085766;0.268377 0.2986036 3.049983;0.01044724 -0.07351322 3.049544;-0.02858882 -0.5413202 2.850926;-0.05599584 -0.8452744 2.715512;-0.04133007 -0.9142445 2.642009;0.1237427 -0.07897209 3.095846;0.09633604 -0.5746285 3.148078;0.06585 -0.9015486 3.202708;0.1115169 -0.969654 3.165008;1
0.06846441 -0.01376643 3.074413;0.06329802 0.05425142 3.083495;0.0800792 0.3960867 3.085242;0.07381073 0.5650545 3.04934;-0.03852306 0.2587124 2.983588;-0.06871554 0.1249673 2.848987;-0.02861971 0.2977905 2.762316;-0.01552557 0.360738 2.737852;0.2144377 0.276425 3.102893;0.2479031 0.1086091 3.23739;0.2636774 0.2504011 3.090249;0.268731 0.2962894 3.054466;0.01274754 -0.07435177 3.049985;-0.02879635 -0.5410639 2.852259;-0.05593714 -0.845193 2.716142;-0.04084132 -0.9132372 2.643225;0.1249702 -0.07891214 3.097944;0.09802488 -0.5721557 3.149269;0.06557434 -0.9011279 3.203283;0.1115867 -0.9692599 3.165908;1
0.06990698 -0.01409684 3.075618;0.06466972 0.0540989 3.085327;0.08426427 0.3967049 3.090835;0.07505248 0.5671099 3.058083;-0.03534348 0.2583046 2.985529;-0.07193556 0.1284904 2.846003;-0.02916951 0.2968095 2.761712;-0.01569902 0.3582598 2.738806;0.2159404 0.2753285 3.105592;0.2473726 0.1075505 3.240342;0.2640769 0.2486786 3.094111;0.2689804 0.2942779 3.058136;0.01477184 -0.07507361 3.049099;-0.02896856 -0.5408171 2.853164;-0.05588144 -0.8452364 2.716746;-0.04047436 -0.9124851 2.644094;0.1258941 -0.07902106 3.099269;0.09923739 -0.570311 3.150138;0.0652934 -0.9007961 3.203798;0.1116362 -0.9690328 3.167131;1
0.07117739 -0.01447737 3.074938;0.06561868 0.05398422 3.08661;0.0873378 0.3970442 3.094527;0.07598564 0.5684438 3.064849;-0.03247735 0.2578506 2.986577;-0.07428562 0.1314286 2.843292;-0.02975761 0.2962283 2.760958;-0.01591635 0.3563583 2.73932;0.216986 0.2742271 3.108335;0.247011 0.107017 3.242753;0.2324583 0.2565634 3.069222;0.2280982 0.3056124 3.020921;0.01552994 -0.07430543 3.037293;-0.02907238 -0.5405493 2.85366;-0.05584134 -0.8452859 2.717224;-0.04020064 -0.9119229 2.644729;0.1265262 -0.07935925 3.099399;0.1001319 -0.5691125 3.150713;0.06499604 -0.9005359 3.204355;0.1117019 -0.9688807 3.168126;1
0.0723477 -0.01462179 3.073714;0.06629416 0.05391041 3.087567;0.08934142 0.3972762 3.096932;0.07612284 0.5698752 3.070522;-0.0300505 0.2574303 2.986979;-0.07600516 0.1336071 2.841107;-0.03034357 0.2959467 2.759995;-0.0161385 0.3548936 2.739406;0.2181036 0.2731544 3.113223;0.2467813 0.1065334 3.24436;0.222017 0.2585876 3.06126;0.2105395 0.3097566 3.004622;0.01667522 -0.07370471 3.029743;-0.02899908 -0.5401732 2.853155;-0.05576117 -0.8454278 2.717573;-0.04001646 -0.9116522 2.64499;0.1270175 -0.07968386 3.099149;0.1007525 -0.568563 3.151051;0.06473798 -0.9003234 3.204839;0.1117809 -0.9687852 3.168957;1
0.07336292 -0.01478832 3.071857;0.0666918 0.05377914 3.088228;0.09079465 0.3974089 3.098552;0.07620097 0.5707799 3.074337;-0.0275865 0.2565809 2.986795;-0.07724144 0.1352476 2.839427;-0.03085585 0.2958564 2.759036;-0.01634208 0.3537645 2.73922;0.2189831 0.2719963 3.118588;0.2466575 0.1060131 3.24552;0.2157896 0.259338 3.056743;0.2013554 0.3112406 2.996382;0.01773726 -0.07349272 3.024065;-0.02844852 -0.5398613 2.8517;-0.05567253 -0.8455307 2.717835;-0.03986515 -0.9114383 2.645169;0.1273345 -0.08014632 3.098309;0.1019955 -0.5667989 3.150503;0.06451935 -0.9001562 3.205265;0.1118946 -0.9687212 3.169591;1
0.07480754 -0.01350225 3.068275;0.06692756 0.0539167 3.088474;0.09192666 0.3974877 3.099376;0.0764153 0.5713542 3.077048;-0.02519405 0.2560215 2.986093;-0.07806587 0.1360056 2.838805;-0.03118826 0.2957723 2.758358;-0.01643877 0.3529107 2.738806;0.2197971 0.2716424 3.122469;0.2473491 0.1060877 3.24562;0.2121072 0.2601418 3.053374;0.1961134 0.3124574 2.990825;0.01890453 -0.07192351 3.01689;-0.02643966 -0.5381164 2.846819;-0.05553224 -0.8456768 2.718087;-0.03973603 -0.9112777 2.645281;0.1279113 -0.08013445 3.097165;0.1028643 -0.5664741 3.150191;0.06438264 -0.9000053 3.205462;0.1120376 -0.9686465 3.16995;1
0.07589609 -0.01225268 3.065114;0.06690567 0.05420268 3.088448;0.09173381 0.3982581 3.098144;0.07655222 0.571743 3.078899;-0.02341387 0.255599 2.985402;-0.07869879 0.1365817 2.838276;-0.03143209 0.2957291 2.757865;-0.01650053 0.3522585 2.73847;0.2203328 0.2714424 3.125142;0.2493546 0.1071363 3.244214;0.210108 0.2610029 3.050375;0.1932036 0.3135185 2.986414;0.01984059 -0.07079165 3.011678;-0.02302354 -0.5343602 2.840341;-0.05535939 -0.845838 2.718343;-0.03944332 -0.9110506 2.645629;0.1283874 -0.08010311 3.096056;0.1037705 -0.5676238 3.149634;0.06427448 -0.8998843 3.205616;0.1122393 -0.9685423 3.170146;1
0.07669944 -0.01093267 3.0612;0.06642456 0.05468795 3.087609;0.09018993 0.3991354 3.094906;0.07658643 0.5720751 3.080253;-0.02212166 0.2552826 2.98477;-0.07925081 0.1370016 2.837831;-0.03161959 0.295732 2.757445;-0.01651986 0.3517687 2.73811;0.2207362 0.2713988 3.127114;0.2497853 0.1072166 3.243578;0.2083416 0.2612492 3.048401;0.1908349 0.3138516 2.983463;0.02048851 -0.06995975 3.008074;-0.01922473 -0.5285379 2.832038;-0.05512392 -0.845973 2.718577;-0.03919166 -0.9108747 2.645921;0.1289737 -0.07992739 3.09247;0.1045434 -0.5682441 3.148916;0.06418714 -0.8997905 3.205732;0.1125622 -0.9684285 3.170157;1
0.07715072 -0.009598067 3.056521;0.06543369 0.05531579 3.085652;0.08780816 0.3994371 3.08991;0.07660386 0.5722466 3.081165;-0.021172 0.2550469 2.984156;-0.08021121 0.1375915 2.837148;-0.03175457 0.2956498 2.757207;-0.0164772 0.3511987 2.737867;0.2210055 0.2714231 3.128429;0.2497346 0.1062318 3.242457;0.2071051 0.2606244 3.04668;0.1895141 0.3129622 2.981246;0.02099674 -0.06914014 3.004986;-0.01603601 -0.5229248 2.824453;-0.05486074 -0.8461145 2.718796;-0.03890958 -0.9107037 2.646243;0.1293032 -0.07974327 3.087557;0.1052537 -0.5694259 3.147841;0.06411666 -0.899703 3.20582;0.1128729 -0.9683008 3.170111;1
0.07747225 -0.008248449 3.052066;0.0644668 0.05600233 3.083534;0.08656074 0.3993684 3.08605;0.07319891 0.5729831 3.078361;-0.02067728 0.2551752 2.983328;-0.08157168 0.1383353 2.836262;-0.03184711 0.2955844 2.757027;-0.0163536 0.3506765 2.737648;0.2211818 0.2715025 3.129333;0.2492118 0.1046732 3.240823;0.2062641 0.2595015 3.045154;0.1889191 0.3114113 2.979612;0.02133834 -0.06821343 3.001991;-0.01370164 -0.5178087 2.81763;-0.05458731 -0.8462399 2.718991;-0.03859879 -0.9105599 2.646588;0.1295784 -0.07942607 3.082856;0.1058746 -0.5709918 3.146271;0.06406729 -0.8996457 3.205884;0.1131491 -0.968182 3.170009;1
0.0776496 -0.006317385 3.046255;0.06355978 0.05690327 3.080551;0.08624826 0.3985821 3.082502;0.07081597 0.5723266 3.074994;-0.02076424 0.2556167 2.982028;-0.08817312 0.1367119 2.838924;-0.03232963 0.2948192 2.75722;-0.01616617 0.3497838 2.73743;0.2215828 0.2714618 3.129575;0.2408949 0.09682467 3.217538;0.2035194 0.25442 3.034521;0.1874943 0.3062666 2.970926;0.02028991 -0.0661727 2.996401;-0.0123001 -0.5145463 2.812885;-0.05426672 -0.8463818 2.719027;-0.03839635 -0.9104977 2.646794;0.1306062 -0.07871307 3.076242;0.1070677 -0.5674137 3.138639;0.0640296 -0.899601 3.205932;0.1134411 -0.968066 3.169877;1
0.07764474 -0.004572898 3.040089;0.06307677 0.05776446 3.076727;0.08613729 0.3960077 3.075662;0.06852477 0.5711841 3.071436;-0.02527041 0.2575204 2.976275;-0.1028405 0.1327995 2.847809;-0.03287225 0.2940042 2.757682;-0.01567134 0.3489623 2.737128;0.2216456 0.2732016 3.111122;0.2443977 0.09553397 3.190906;0.2064302 0.2511508 3.017186;0.1916935 0.302415 2.95565;0.01944631 -0.06479379 2.992255;-0.01160354 -0.5115181 2.808706;-0.05399196 -0.8465054 2.71904;-0.03818301 -0.9104524 2.647004;0.1315613 -0.07749935 3.067172;0.1075106 -0.5657713 3.133138;0.06400076 -0.8995661 3.205966;0.1136148 -0.968016 3.168221;1
0.07705332 -0.002556542 3.032903;0.06227899 0.05907825 3.071378;0.08382854 0.3947502 3.067546;0.065779 0.5667486 3.061139;-0.03495551 0.2599517 2.96912;-0.1265808 0.1251024 2.861806;-0.05364081 0.2723311 2.770977;-0.02435588 0.3343513 2.742375;0.2187729 0.2757115 3.091351;0.2557139 0.09981757 3.158553;0.2608175 0.2621434 3.006355;0.2619569 0.3157547 2.956478;0.01860811 -0.0636706 2.988598;-0.0114705 -0.5092056 2.805448;-0.05375438 -0.846608 2.719014;-0.0379452 -0.9104241 2.647233;0.1320145 -0.07552154 3.056384;0.1077712 -0.5604815 3.12453;0.06396774 -0.8995395 3.205984;0.1137789 -0.9679378 3.167377;1
0.0759183 0.0003053412 3.025123;0.06122439 0.06122042 3.06531;0.08063676 0.3949516 3.060318;0.06240232 0.5642411 3.05293;-0.0533047 0.2639117 2.961721;-0.1643633 0.1108772 2.893737;-0.0792503 0.2407507 2.797929;-0.04300229 0.2989289 2.763226;0.2163062 0.2790539 3.078053;0.2755352 0.1113987 3.107464;0.2884706 0.2655231 2.971425;0.2831954 0.316851 2.94182;0.01760358 -0.06255043 2.985256;-0.01209314 -0.5075635 2.802571;-0.0535318 -0.8466223 2.718808;-0.03782822 -0.9104077 2.647312;0.1324004 -0.07188643 3.04344;0.1064767 -0.5617353 3.119743;0.06393027 -0.8995093 3.205992;0.1138817 -0.9678786 3.166914;1
0.07249301 0.00341886 3.013021;0.05990041 0.06387181 3.055574;0.07304602 0.3975983 3.04667;0.03969472 0.5669967 3.034092;-0.08266874 0.2655993 2.956478;-0.1846433 0.1048751 2.916616;-0.09314731 0.2291509 2.82251;-0.05315224 0.2842198 2.781694;0.200446 0.2882964 3.036482;0.3044239 0.12718 3.035575;0.2984648 0.2858592 2.922232;0.2913065 0.3332517 2.908396;0.01502949 -0.06169025 2.980467;-0.01312227 -0.5065129 2.800262;-0.05339339 -0.8466713 2.718299;-0.03774285 -0.9104072 2.647364;0.1307205 -0.06728434 3.022571;0.1052653 -0.5633841 3.11633;0.06389321 -0.8994817 3.205979;0.1139745 -0.9678352 3.166539;1
0.06831656 0.002855119 3.00043;0.05941568 0.06438844 3.046011;0.06355745 0.4032499 3.032866;0.02802165 0.5685094 3.024811;-0.1033906 0.2648138 2.959033;-0.1988811 0.1011646 2.96639;-0.09855738 0.2275415 2.873115;-0.05977032 0.2769047 2.849181;0.1802473 0.2978102 2.992429;0.3245311 0.1495354 2.943341;0.2954303 0.2998894 2.852961;0.2837439 0.3464862 2.839489;0.01102839 -0.06358197 2.974633;-0.01892768 -0.5114122 2.794547;-0.05329298 -0.8467606 2.717508;-0.03744439 -0.9110145 2.645883;0.1287852 -0.065837 3.004747;0.1040703 -0.565465 3.113618;0.06386875 -0.8994585 3.205909;0.1135766 -0.968251 3.163872;1
0.05791501 0.004602981 2.980766;0.05531322 0.06641041 3.029801;0.04994578 0.4091335 3.019788;0.01825557 0.5701989 3.018332;-0.1145757 0.2652181 2.962045;-0.19905 0.1030484 2.999186;-0.09677061 0.2315874 2.904931;-0.05862486 0.278584 2.884299;0.1666516 0.3052756 2.953855;0.327345 0.1967631 2.837083;0.2775757 0.3341831 2.749126;0.2610892 0.3783385 2.72973;0.004734821 -0.06367879 2.968727;-0.02212094 -0.5117025 2.791995;-0.05326607 -0.8467944 2.71506;-0.03713198 -0.9116661 2.644062;0.1152517 -0.05742855 2.960253;0.1035779 -0.5616143 3.103296;0.06402627 -0.8993921 3.205455;0.1128671 -0.9686657 3.163862;1
